"Scaffold","Start_Locus","End_Locus","Gene_ID","Gene_Name"
"16",1302022,1332704,"ENSAMXG00000002097","rbm33a"
"16",20005183,20035758,"ENSAMXG00000034954","irf4a"
"16",1345072,1360416,"ENSAMXG00000034481","shh"
"16",20045397,20079703,"ENSAMXG00000033189","dusp22b"
"16",20088212,20114186,"ENSAMXG00000016394","ripk1l"
"16",1436872,1448509,"ENSAMXG00000033477","rnf32"
"16",1455668,1487932,"ENSAMXG00000002053","lmbr1"
"16",20125776,20165994,"ENSAMXG00000032458","ensembl"
"16",20163273,20178013,"ENSAMXG00000036497","ensembl"
"16",1489166,1491206,"ENSAMXG00000029540","cbln5"
"16",20204768,20221040,"ENSAMXG00000043898","ensembl"
"16",20223266,20246856,"ENSAMXG00000009188","MEP1B"
"16",1492524,1497586,"ENSAMXG00000042946","hnrnpc"
"16",20259826,20395152,"ENSAMXG00000009161","phlpp1"
"16",20401216,20550933,"ENSAMXG00000042270","PHACTR1"
"16",20556675,20573858,"ENSAMXG00000009138","SIRT5"
"16",1512829,1520978,"ENSAMXG00000002029","dcaf8"
"16",20611751,20776646,"ENSAMXG00000009123","adcy1b"
"16",1529241,1531054,"ENSAMXG00000040766","pcp4l1"
"16",1564430,1594325,"ENSAMXG00000002012","cdc73"
"16",20668364,20671831,"ENSAMXG00000030921","ensembl"
"16",20798916,20812454,"ENSAMXG00000032346","igfbp1b"
"16",20820878,20841134,"ENSAMXG00000030699","IGFBP3"
"16",1581732,1582870,"ENSAMXG00000038036","B3GALT2"
"16",1596436,1624692,"ENSAMXG00000031790","kcnt2"
"16",20889219,21005781,"ENSAMXG00000040800","ensembl"
"16",1629854,1692200,"ENSAMXG00000001968","ensembl"
"16",1652871,1681285,"ENSAMXG00000001982","kcnt2"
"16",1697144,1701325,"ENSAMXG00000042413","ensembl"
"16",1702698,1708510,"ENSAMXG00000001964","ensembl"
"16",1706799,1717524,"ENSAMXG00000039622","zbtb41"
"16",1725131,1734442,"ENSAMXG00000001940","ensembl"
"16",1739809,1746656,"ENSAMXG00000040479","ahsg2"
"16",1748574,1753639,"ENSAMXG00000034820","ensembl"
"16",1763267,1770359,"ENSAMXG00000040911","pfn2l"
"16",1777879,1803915,"ENSAMXG00000032536","TSC22D2"
"16",1801786,1809512,"ENSAMXG00000043436","ensembl"
"16",1810789,1816856,"ENSAMXG00000001885","cpdp"
"16",1823323,1831185,"ENSAMXG00000001875","nmur1b"
"16",1837930,1842912,"ENSAMXG00000034906","si:dkey-185p13.1"
"16",1839981,1851102,"ENSAMXG00000001866","vps4b"
"16",1854429,1860498,"ENSAMXG00000001843","kdsr"
"16",1870790,1914963,"ENSAMXG00000001829","BCL2"
"16",1924830,1965341,"ENSAMXG00000001819","prkag2b"
"16",1968942,1979026,"ENSAMXG00000036099","ensembl"
"16",2040785,2064127,"ENSAMXG00000042830","ensembl"
"16",2127091,2229608,"ENSAMXG00000018543","dpp6b"
"16",2236144,2292464,"ENSAMXG00000018574","arhgap21b"
"16",2299011,2315759,"ENSAMXG00000018588","prtfdc1"
"16",2322520,2363054,"ENSAMXG00000018609","gpr158b"
"16",2368999,2390667,"ENSAMXG00000018632","dvl3a"
"16",2392972,2393103,"ENSAMXG00000026591","ensembl"
"16",2394495,2394630,"ENSAMXG00000027158","ensembl"
"16",2400043,2404604,"ENSAMXG00000018644","pcyt1aa"
"16",2408355,2416057,"ENSAMXG00000029317","ap2m1a"
"16",2422433,2431474,"ENSAMXG00000036850","anxa13l"
"16",2448044,2464469,"ENSAMXG00000034858","abi1b"
"16",2464623,2472896,"ENSAMXG00000037508","ensembl"
"16",2474284,2475847,"ENSAMXG00000039126","tsen15"
"16",2475868,2486906,"ENSAMXG00000036475","zgc:55943"
"16",2488915,2491021,"ENSAMXG00000018715","imp3"
"16",2497603,2505949,"ENSAMXG00000018726","slc35a3b"
"16",2516252,2520154,"ENSAMXG00000018730","fam78ba"
"16",2522647,2530747,"ENSAMXG00000036164","cmpk"
"16",21012912,21225385,"ENSAMXG00000017269","ANK2"
"16",2531417,2543374,"ENSAMXG00000032964","bcl6ab"
"16",2559974,2567574,"ENSAMXG00000036810","tctex1d1"
"16",2562362,2567574,"ENSAMXG00000040810","ensembl"
"16",2572163,2582716,"ENSAMXG00000018748","sgip1b"
"16",2607353,2672899,"ENSAMXG00000040783","pde4bb"
"16",2684515,2687849,"ENSAMXG00000042247","LEPROT"
"16",2689161,2711569,"ENSAMXG00000018785","JAK1"
"16",2716065,2731417,"ENSAMXG00000018820","PGM1"
"16",21310506,21330764,"ENSAMXG00000017311","nsmaf"
"16",2734681,2741980,"ENSAMXG00000030740","ANGPTL3"
"16",2755413,2762957,"ENSAMXG00000018824","ensembl"
"16",2768574,2882061,"ENSAMXG00000018839","LRP8"
"16",21334097,21338617,"ENSAMXG00000017350","ggh"
"16",2887560,2887929,"ENSAMXG00000035612","ensembl"
"16",2894351,2899381,"ENSAMXG00000042464","ebna1bp2"
"16",21340146,21349559,"ENSAMXG00000041972","ggh"
"16",2901208,2918681,"ENSAMXG00000018908","cfap57"
"16",21351208,21385445,"ENSAMXG00000034667","unm_hu7910"
"16",21393172,21403646,"ENSAMXG00000017409","sdcbp"
"16",2919915,2922105,"ENSAMXG00000026115","tmem125b"
"16",21406276,21426003,"ENSAMXG00000017418","ensembl"
"16",2921400,2922136,"ENSAMXG00000039886","ensembl"
"16",2924171,2925596,"ENSAMXG00000036264","ensembl"
"16",2929961,2936627,"ENSAMXG00000030342","SHISAL2A"
"16",2942904,2977380,"ENSAMXG00000018945","slc1a7a"
"16",2983998,2997835,"ENSAMXG00000018955","scp2a"
"16",21523003,21526655,"ENSAMXG00000017448","penkb"
"16",21530678,21559693,"ENSAMXG00000034835","sdr16c5b"
"16",2996363,2999943,"ENSAMXG00000018959","czib"
"16",21564386,21566960,"ENSAMXG00000031580","chchd7"
"16",3001274,3006799,"ENSAMXG00000018974","uck2b"
"16",3017135,3025600,"ENSAMXG00000018981","aldh9a1b"
"16",21576513,21579000,"ENSAMXG00000041048","plag1"
"16",21597476,21598368,"ENSAMXG00000035425","RPS20"
"16",3025728,3028985,"ENSAMXG00000018984","zte38"
"16",21597682,21597749,"ENSAMXG00000039526","ensembl"
"16",3028920,3032633,"ENSAMXG00000033041","prdx1"
"16",3040343,3049338,"ENSAMXG00000019004","fzr1b"
"16",21599966,21611558,"ENSAMXG00000034413","zgc:56231"
"16",3050687,3062964,"ENSAMXG00000006313","ensembl"
"16",21612335,21622718,"ENSAMXG00000017492","LYN"
"16",3081782,3085821,"ENSAMXG00000043318","gng5"
"16",3085360,3086177,"ENSAMXG00000036584","ensembl"
"16",3091384,3100135,"ENSAMXG00000037902","ppm1la"
"16",3105493,3108215,"ENSAMXG00000019018","otol1a"
"16",3109657,3114966,"ENSAMXG00000035887","SERP1"
"16",3115486,3117960,"ENSAMXG00000019024","selenot1a"
"16",21626743,21635252,"ENSAMXG00000017499","TMEM68"
"16",3120287,3126062,"ENSAMXG00000019035","ensembl"
"16",3127901,3141497,"ENSAMXG00000019038","zgc:153615"
"16",21631832,21646563,"ENSAMXG00000017503","ensembl"
"16",21662261,21666259,"ENSAMXG00000017508","sox17"
"16",3143954,3149635,"ENSAMXG00000040882","zmp:0000001127"
"16",21691728,21694902,"ENSAMXG00000037960","sox32"
"16",3150630,3158478,"ENSAMXG00000042973","txndc12"
"16",3157099,3175118,"ENSAMXG00000019049","gipc2"
"16",21707927,21715612,"ENSAMXG00000034239","mrpl15"
"16",3176126,3183902,"ENSAMXG00000041323","dnajb4"
"16",21718676,21723677,"ENSAMXG00000017532","lypla1"
"16",3188204,3193525,"ENSAMXG00000019053","slc25a24l"
"16",21722753,21734620,"ENSAMXG00000039237","ensembl"
"16",3194518,3200932,"ENSAMXG00000019056","cope"
"16",3210420,3288726,"ENSAMXG00000029992","st6galnac3"
"16",21819010,21840458,"ENSAMXG00000039980","ensembl"
"16",3311376,3361078,"ENSAMXG00000041132","st6galnac5a"
"16",21849905,21856254,"ENSAMXG00000005814","chmp5b"
"16",21858735,21865491,"ENSAMXG00000011280","fastkd3"
"16",21869144,21875627,"ENSAMXG00000038616","myl12.1"
"16",21881465,21931640,"ENSAMXG00000011331","myom1b"
"16",3380386,3416357,"ENSAMXG00000031262","pigk"
"16",3417223,3476888,"ENSAMXG00000019063","ak5"
"16",3481422,3497223,"ENSAMXG00000032513","zzz3"
"16",3506791,3535480,"ENSAMXG00000019073","usp33"
"16",3536365,3553693,"ENSAMXG00000019082","miga1"
"16",21958290,22095773,"ENSAMXG00000006916","malrd1"
"16",3555022,3556407,"ENSAMXG00000032797","ensembl"
"16",3559196,3564898,"ENSAMXG00000005525","fubp1"
"16",3575484,3579908,"ENSAMXG00000019084","si:ch211-71m22.5"
"16",3591055,3597847,"ENSAMXG00000019087","si:ch211-71m22.1"
"16",22122648,22350865,"ENSAMXG00000006951","plxdc2"
"16",22360323,22393458,"ENSAMXG00000006963","NFX1"
"16",22398032,22477701,"ENSAMXG00000006986","smarcd3b"
"16",22479687,22480709,"ENSAMXG00000043849","ensembl"
"16",22495050,22510746,"ENSAMXG00000006995","chpf2"
"16",22513236,22531213,"ENSAMXG00000007008","abcf2b"
"16",3718560,3760073,"ENSAMXG00000040527","dipk2aa"
"16",3794787,3796181,"ENSAMXG00000026117","chst2a"
"16",3806704,3838928,"ENSAMXG00000019095","pls1"
"16",3848650,3861319,"ENSAMXG00000019101","pcolce2a"
"16",22599254,22602625,"ENSAMXG00000037921","ensembl"
"16",22612626,22684398,"ENSAMXG00000007058","prkdc"
"16",3890872,3940989,"ENSAMXG00000019102","ephb3a"
"16",3976177,3989890,"ENSAMXG00000019105","si:ch211-38m6.6"
"16",3990936,3995219,"ENSAMXG00000019804","si:ch211-38m6.7"
"16",3996386,4004737,"ENSAMXG00000019115","si:ch211-38m6.7"
"16",3999154,4016586,"ENSAMXG00000042970","kcnmb2"
"16",4025319,4049510,"ENSAMXG00000031857","tbl1xr1b"
"16",4063896,4065035,"ENSAMXG00000026118","b3gnt5b"
"16",4068105,4074832,"ENSAMXG00000019126","eif4a2"
"16",4069933,4070001,"ENSAMXG00000030210","ensembl"
"16",4070278,4070464,"ENSAMXG00000026996","ensembl"
"16",4070729,4070907,"ENSAMXG00000027023","ensembl"
"16",4071131,4071207,"ENSAMXG00000030325","ensembl"
"16",4074951,4081336,"ENSAMXG00000037139","dcun1d1"
"16",4081183,4095206,"ENSAMXG00000019141","ensembl"
"16",4105893,4119940,"ENSAMXG00000043010","ensembl"
"16",4129095,4144705,"ENSAMXG00000019153","ripk2"
"16",4145684,4166016,"ENSAMXG00000019156","ensembl"
"16",4165882,4176394,"ENSAMXG00000036659","asip2b"
"16",22691981,22701778,"ENSAMXG00000007173","garem"
"16",22704000,22718342,"ENSAMXG00000007179","ncf2"
"16",22721046,22731213,"ENSAMXG00000007185","dph2"
"16",22768734,22770731,"ENSAMXG00000033306","ensembl"
"16",22801303,22836981,"ENSAMXG00000007199","mrc1a"
"16",4236648,4241901,"ENSAMXG00000031486","ensembl"
"16",4242821,4269902,"ENSAMXG00000019208","ensembl"
"16",4274089,4277413,"ENSAMXG00000036734","zgc:153115"
"16",22842474,22848786,"ENSAMXG00000007219","ensembl"
"16",4282433,4289356,"ENSAMXG00000019230","si:ch211-13f8.2"
"16",22854849,22868882,"ENSAMXG00000039794","hacd1"
"16",22873866,22916283,"ENSAMXG00000007230","COLEC12"
"16",22920631,22928486,"ENSAMXG00000007236","ensembl"
"16",4289066,4305216,"ENSAMXG00000019241","si:ch211-13f8.1"
"16",22933105,22939023,"ENSAMXG00000007245","tyms"
"16",4301340,4302447,"ENSAMXG00000042398","ensembl"
"16",4307185,4326396,"ENSAMXG00000019243","rc3h1b"
"16",4332118,4337891,"ENSAMXG00000019245","zgc:110366"
"16",4339172,4344185,"ENSAMXG00000031257","extl2"
"16",22940186,22954748,"ENSAMXG00000007242","enosf1"
"16",4347010,4360603,"ENSAMXG00000019255","ensembl"
"16",22963658,22977370,"ENSAMXG00000007250","ensembl"
"16",4361010,4381792,"ENSAMXG00000019263","CDC14A"
"16",23017576,23021140,"ENSAMXG00000007261","adcyap1a"
"16",4385261,4393401,"ENSAMXG00000019271","DBT"
"16",4394449,4432389,"ENSAMXG00000019275","XPR1"
"16",4436139,4453406,"ENSAMXG00000019280","ensembl"
"16",23179535,23189147,"ENSAMXG00000002844","mettl4"
"16",23190567,23247789,"ENSAMXG00000002900","smchd1"
"16",4459895,4476041,"ENSAMXG00000019288","nos1apb"
"16",4484048,4486327,"ENSAMXG00000043798","rgs5b"
"16",4525912,4545506,"ENSAMXG00000019298","brinp3b"
"16",4644698,4658206,"ENSAMXG00000019306","rgs18"
"16",4673435,4682840,"ENSAMXG00000037976","rgs1"
"16",23255873,23288861,"ENSAMXG00000034441","emilin2b"
"16",4703437,4706397,"ENSAMXG00000039869","rgs13"
"16",4714011,4721267,"ENSAMXG00000043625","RGS2"
"16",23291771,23307250,"ENSAMXG00000031472","LPIN2"
"16",4721466,4727682,"ENSAMXG00000036895","rpl37"
"16",4728020,4733721,"ENSAMXG00000019321","blvra"
"16",4739475,4748904,"ENSAMXG00000019327","wdr48b"
"16",23326501,23327393,"ENSAMXG00000043648","si:dkey-146m20.13"
"16",4752563,4761283,"ENSAMXG00000032252","ebi3"
"16",4761772,4766286,"ENSAMXG00000019334","odf3l2a"
"16",4772913,4805273,"ENSAMXG00000019340","crlf1a"
"16",4835835,4856966,"ENSAMXG00000019344","keap1a"
"16",23384892,23385985,"ENSAMXG00000036899","ensembl"
"16",23393281,23395306,"ENSAMXG00000037397","ensembl"
"16",23401006,23408662,"ENSAMXG00000042808","ensembl"
"16",23431898,23464473,"ENSAMXG00000017775","ensembl"
"16",23445466,23520543,"ENSAMXG00000031153","ensembl"
"16",23468115,23471450,"ENSAMXG00000037354","ensembl"
"16",23476758,23479393,"ENSAMXG00000036222","ensembl"
"16",23481988,23484356,"ENSAMXG00000035923","ensembl"
"16",4889465,5002380,"ENSAMXG00000019347","ensembl"
"16",23523048,23527812,"ENSAMXG00000033518","ensembl"
"16",23543764,23547581,"ENSAMXG00000030755","ensembl"
"16",23572494,23665779,"ENSAMXG00000017789","pde5ab"
"16",5007852,5017449,"ENSAMXG00000019355","znf622"
"16",5019760,5026160,"ENSAMXG00000019359","d2hgdh"
"16",5030592,5040399,"ENSAMXG00000019362","acvr1l"
"16",5048184,5060504,"ENSAMXG00000033025","otomp"
"16",23668046,23671731,"ENSAMXG00000017812","mad2l1"
"16",5063483,5063800,"ENSAMXG00000033416","RNaseP_nuc"
"16",23709515,23737777,"ENSAMXG00000025064","arsj"
"16",5129720,5277682,"ENSAMXG00000012286","rnf220a"
"16",23780018,23904664,"ENSAMXG00000010460","cacnb2a"
"16",5297051,5300652,"ENSAMXG00000039871","ensembl"
"16",5386275,5390192,"ENSAMXG00000033296","ensembl"
"16",5432533,5434525,"ENSAMXG00000030891","KLF2"
"16",23900102,23943898,"ENSAMXG00000010451","nsun6"
"16",23946852,24033672,"ENSAMXG00000010445","arl8"
"16",5494756,5558902,"ENSAMXG00000012229","slc6a9"
"16",24072008,24079523,"ENSAMXG00000033784","ensembl"
"16",5567562,5597448,"ENSAMXG00000012210","ensembl"
"16",5599870,5616089,"ENSAMXG00000035946","zgc:113531"
"16",24105436,24137075,"ENSAMXG00000007288","ensembl"
"16",24267038,24383122,"ENSAMXG00000007267","BANK1"
"16",24400163,24403844,"ENSAMXG00000036957","ensembl"
"16",5631829,5899087,"ENSAMXG00000012181","b4galt2"
"16",24435777,24602931,"ENSAMXG00000042068","PPP3CA"
"16",5917349,5929086,"ENSAMXG00000034647","atp6v0b"
"16",5934901,5935302,"ENSAMXG00000030752","ensembl"
"16",5939346,5941829,"ENSAMXG00000039213","ensembl"
"16",5944442,5945441,"ENSAMXG00000031130","ensembl"
"16",5952368,5953554,"ENSAMXG00000034445","ensembl"
"16",5965053,5965486,"ENSAMXG00000042002","ensembl"
"16",6016896,6017663,"ENSAMXG00000039700","ensembl"
"16",6021823,6042084,"ENSAMXG00000040806","ensembl"
"16",6054853,6055628,"ENSAMXG00000035872","ensembl"
"16",6065850,6066218,"ENSAMXG00000033826","ensembl"
"16",6077379,6080852,"ENSAMXG00000038441","ensembl"
"16",6102397,6111730,"ENSAMXG00000039276","ensembl"
"16",6105457,6105946,"ENSAMXG00000032693","ensembl"
"16",6127170,6129711,"ENSAMXG00000037883","ensembl"
"16",24657200,24661388,"ENSAMXG00000031511","DDIT4L"
"16",6135243,6136469,"ENSAMXG00000033779","ensembl"
"16",24686127,24692189,"ENSAMXG00000036471","ensembl"
"16",6140325,6141598,"ENSAMXG00000030543","ensembl"
"16",24693575,24701454,"ENSAMXG00000007130","GPS2"
"16",6141900,6146570,"ENSAMXG00000034006","ensembl"
"16",6142966,6143877,"ENSAMXG00000039816","ensembl"
"16",6149056,6149898,"ENSAMXG00000037763","ensembl"
"16",6149114,6152912,"ENSAMXG00000031161","ensembl"
"16",6153985,6161260,"ENSAMXG00000031603","ensembl"
"16",6161684,6168699,"ENSAMXG00000031546","ensembl"
"16",6172899,6177263,"ENSAMXG00000034597","ensembl"
"16",24703689,24709601,"ENSAMXG00000007107","EIF5AL1"
"16",6179613,6258184,"ENSAMXG00000031823","ensembl"
"16",6197979,6199382,"ENSAMXG00000041721","ensembl"
"16",6198488,6205800,"ENSAMXG00000030737","ensembl"
"16",24713823,24734205,"ENSAMXG00000007090","YBX2"
"16",6208678,6212314,"ENSAMXG00000037326","ensembl"
"16",6221353,6223573,"ENSAMXG00000034847","ensembl"
"16",6229718,6231363,"ENSAMXG00000033613","ensembl"
"16",6251446,6252594,"ENSAMXG00000042938","ensembl"
"16",24734872,24763414,"ENSAMXG00000040304","SLC2A4"
"16",6255064,6261844,"ENSAMXG00000036467","ensembl"
"16",6264781,6269369,"ENSAMXG00000042703","ensembl"
"16",24769049,24785668,"ENSAMXG00000041225","ensembl"
"16",6313935,6314000,"ENSAMXG00000043319","ensembl"
"16",6332130,6332201,"ENSAMXG00000036573","ensembl"
"16",24788316,24794995,"ENSAMXG00000030382","ensembl"
"16",6370180,6370742,"ENSAMXG00000037712","ensembl"
"16",6391124,6391189,"ENSAMXG00000039845","ensembl"
"16",6407820,6409196,"ENSAMXG00000043339","ensembl"
"16",24810679,24814876,"ENSAMXG00000041904","ensembl"
"16",24894040,24896174,"ENSAMXG00000040748","ensembl"
"16",6438812,6473582,"ENSAMXG00000020809","smg7"
"16",24904440,24906396,"ENSAMXG00000006857","ensembl"
"16",6476849,6504448,"ENSAMXG00000020818","nmnat2"
"16",24939255,24949357,"ENSAMXG00000040947","ensembl"
"16",6511388,6540842,"ENSAMXG00000020835","LAMC2"
"16",24948863,24990440,"ENSAMXG00000006652","map4k2"
"16",6563434,6688927,"ENSAMXG00000020858","lamc1"
"16",24991229,25004295,"ENSAMXG00000006468","men1"
"16",25006806,25034548,"ENSAMXG00000006454","rtn3"
"16",25041373,25052347,"ENSAMXG00000006429","si:dkey-106g10.7"
"16",6704488,6715401,"ENSAMXG00000020892","rbm46"
"16",25075211,25088219,"ENSAMXG00000006423","ecsit"
"16",6719874,6731626,"ENSAMXG00000020901","dhx9"
"16",25090468,25169862,"ENSAMXG00000006165","eml3"
"16",6729737,6731819,"ENSAMXG00000032080","ensembl"
"16",6730330,6731563,"ENSAMXG00000035118","ensembl"
"16",25172428,25205056,"ENSAMXG00000040815","mta2"
"16",6745089,6754413,"ENSAMXG00000034607","casq1a"
"16",6757005,6763781,"ENSAMXG00000020912","ensembl"
"16",6778233,6799347,"ENSAMXG00000041804","ensembl"
"16",25207910,25210290,"ENSAMXG00000025717","cth1"
"16",25210374,25218487,"ENSAMXG00000006055","taf6l"
"16",6819975,6825530,"ENSAMXG00000031645","cbln12"
"16",6846488,6851254,"ENSAMXG00000020956","sall2"
"16",6877832,6889536,"ENSAMXG00000020970","mmp14b"
"16",25220545,25229602,"ENSAMXG00000006042","kcnk7"
"16",6910416,6930828,"ENSAMXG00000020999","ensembl"
"16",6932018,6944078,"ENSAMXG00000035137","ensembl"
"16",6947634,6952820,"ENSAMXG00000039187","C14orf119"
"16",6961315,6968690,"ENSAMXG00000030937","dhrs1"
"16",25243712,25325009,"ENSAMXG00000005984","ehbp1l1a"
"16",6975971,6987824,"ENSAMXG00000038938","dhrs1"
"16",6997779,7003701,"ENSAMXG00000035255","dhrs1"
"16",7015185,7017089,"ENSAMXG00000025309","homeza"
"16",7019349,7027341,"ENSAMXG00000021049","rnf212b"
"16",7030041,7032749,"ENSAMXG00000021063","zp3f.1"
"16",7035281,7042881,"ENSAMXG00000021080","zp3f.2"
"16",25331011,25352906,"ENSAMXG00000005915","si:ch73-40a2.1"
"16",25355150,25365037,"ENSAMXG00000003547","rab1ba"
"16",25378141,25424978,"ENSAMXG00000034748","peli3"
"16",25434189,25444434,"ENSAMXG00000005794","rce1a"
"16",25617645,25619903,"ENSAMXG00000001447","cd248a"
"16",25665045,25671716,"ENSAMXG00000036012","ensembl"
"16",25674328,25676094,"ENSAMXG00000036312","ensembl"
"16",7041208,7045968,"ENSAMXG00000031135","nedd8l"
"16",25678788,25693408,"ENSAMXG00000002519","acer2"
"16",7049651,7082635,"ENSAMXG00000021108","ap1g2"
"16",25694682,25736468,"ENSAMXG00000002524","dennd4c"
"16",7085612,7123310,"ENSAMXG00000035658","slc7a8b"
"16",7134140,7154371,"ENSAMXG00000021165","prmt5"
"16",7160175,7189120,"ENSAMXG00000033908","psmb5"
"16",25777570,25785543,"ENSAMXG00000002540","haus6"
"16",7160495,7162590,"ENSAMXG00000042921","PSMB11"
"16",25779468,25779598,"ENSAMXG00000026969","ensembl"
"16",7230556,7251268,"ENSAMXG00000029585","ensembl"
"16",25785611,25791547,"ENSAMXG00000002544","plin2"
"16",25802480,25804640,"ENSAMXG00000002546","ensembl"
"16",25805285,25812469,"ENSAMXG00000002549","larp7"
"16",25842531,25842836,"ENSAMXG00000039242","ensembl"
"16",25842872,25855936,"ENSAMXG00000032437","ensembl"
"16",25909433,25928158,"ENSAMXG00000038042","ensembl"
"16",7493955,7652974,"ENSAMXG00000042071","cdh24b"
"16",7688151,7717185,"ENSAMXG00000021206","ensembl"
"16",7700531,7701951,"ENSAMXG00000043196","ensembl"
"16",26092924,26100076,"ENSAMXG00000031521","ensembl"
"16",26096914,26103074,"ENSAMXG00000033756","ensembl"
"16",26103423,26105896,"ENSAMXG00000031556","ensembl"
"16",7742956,7912163,"ENSAMXG00000005612","carmil3"
"16",26448934,26466771,"ENSAMXG00000011256","etnppl"
"16",26471214,26475534,"ENSAMXG00000011265","ostc"
"16",7948894,8014388,"ENSAMXG00000005708","rem2"
"16",26508603,26524092,"ENSAMXG00000011274","CPZ"
"16",8032610,8037170,"ENSAMXG00000031441","ensembl"
"16",26523911,26531150,"ENSAMXG00000029754","gpr78b"
"16",8034945,8060624,"ENSAMXG00000005818","copb2"
"16",26570757,26601263,"ENSAMXG00000011302","trmt44"
"16",26601508,26607151,"ENSAMXG00000035416","rpl34"
"16",26609279,26664916,"ENSAMXG00000011336","rgs12a"
"16",8060747,8065596,"ENSAMXG00000038423","rbp2b"
"16",26672140,26676852,"ENSAMXG00000011368","msantd1"
"16",8083405,8093037,"ENSAMXG00000036023","rbp1.1"
"16",26679532,26705223,"ENSAMXG00000011382","dtx4a"
"16",8096456,8123516,"ENSAMXG00000029880","nmnat3"
"16",26717332,26742964,"ENSAMXG00000040145","coro1b"
"16",26749362,26774919,"ENSAMXG00000011426","nectin4a"
"16",8131982,8509237,"ENSAMXG00000006013","clstn2"
"16",26775823,26784308,"ENSAMXG00000040069","trmt10a"
"16",26807735,26811796,"ENSAMXG00000037906","ensembl"
"16",26846645,26939731,"ENSAMXG00000038404","mllt3"
"16",8543511,8602524,"ENSAMXG00000033897","spsb4a"
"16",8571410,8574643,"ENSAMXG00000031894","zgc:136870"
"16",8671643,8710618,"ENSAMXG00000006179","slc25a36a"
"16",26934937,27087943,"ENSAMXG00000011494","focad"
"16",8746613,8748325,"ENSAMXG00000041103","ensembl"
